ts_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,imu_temp_c,ambient_temp_c,freefall,logging,samples,battery_v,esp32_temp_c
32793,-0.0059,-0.0293,1.0555,-0.19,0.21,-0.28,26.94,24.9375,0,0,0,3.09,79.44
32803,-0.0083,-0.0278,1.0653,-2.01,-0.07,-0.21,26.86,24.9375,0,0,0,3.09,79.44
32813,-0.0078,-0.0429,1.0599,-5.72,-0.70,-0.07,26.86,24.9375,0,0,0,3.09,80.00
32822,0.0039,-0.0888,1.0209,-8.31,0.56,0.21,26.81,24.9375,0,0,0,3.09,80.00
32832,-0.0185,-0.0693,1.0868,2.47,1.33,0.21,26.81,24.9375,0,0,0,3.09,80.00
32851,-0.0117,-0.0332,1.0585,2.05,0.49,0.35,26.80,24.9375,0,0,0,3.09,80.56
32880,0.0063,-0.0254,1.0634,-0.61,-0.63,-0.07,26.89,24.9375,0,0,0,3.09,80.00
32928,-0.0171,-0.0366,1.0463,0.65,0.42,-0.07,26.77,24.9375,0,0,0,3.09,79.44
32966,0.0102,-0.0254,1.0448,-0.40,0.21,-0.00,26.75,24.9375,0,0,0,3.09,80.00
33005,-0.0102,-0.0395,1.0570,-0.68,0.28,-0.14,26.74,24.9375,0,0,0,3.09,79.44
33043,-0.0015,-0.0581,1.0472,-0.26,-0.07,0.07,26.86,24.9375,0,0,0,3.09,78.33
33082,-0.0059,-0.0200,1.0590,0.09,-0.21,-0.14,26.70,24.9375,0,0,0,3.09,78.89
33120,-0.0054,-0.0464,1.0541,0.30,0.49,-0.07,26.72,24.9375,0,0,0,3.09,80.00
33168,-0.0044,-0.0259,1.0756,1.21,-0.14,0.07,26.73,24.9375,0,0,0,3.09,80.00
33197,0.0195,-0.0434,1.0150,0.09,0.35,-0.00,26.75,24.9375,0,0,0,3.09,80.00
33245,-0.0171,-0.0415,1.0838,0.86,-0.07,-0.07,26.69,24.9375,0,0,0,3.09,80.00
33284,-0.0020,-0.0298,1.0702,-0.40,0.42,-0.00,26.75,24.9375,0,0,0,3.09,79.44
33322,-0.0117,-0.0517,1.0594,-1.31,-0.70,-0.00,26.76,24.9375,0,0,0,3.09,80.56
33360,-0.0034,-0.0288,1.0604,-0.19,-0.42,-0.00,26.61,24.9375,0,0,0,3.09,80.56
33389,-0.0020,-0.0342,1.0634,-0.68,-0.28,-0.07,26.80,24.9375,0,0,0,3.09,78.89
33428,-0.0117,-0.0532,1.0604,-0.12,0.21,-0.07,26.71,24.9375,0,0,0,3.09,80.56
33466,0.0010,-0.0356,1.0516,-0.12,-0.21,-0.00,26.74,24.9375,0,0,0,3.09,81.11
33495,-0.0049,-0.0381,1.0570,0.02,0.21,-0.14,26.75,24.9375,0,0,0,3.08,81.11
33533,-0.0029,-0.0468,1.0551,0.16,-0.21,-0.00,26.70,24.9375,0,0,0,3.08,79.44
33572,-0.0034,-0.0342,1.0526,0.02,-0.00,-0.00,26.71,24.9375,0,0,0,3.08,81.11
33610,-0.0039,-0.0429,1.0521,-0.05,0.28,-0.14,26.62,24.9375,0,0,0,3.08,81.11
33639,-0.0034,-0.0332,1.0580,0.16,0.14,-0.07,26.72,24.9375,0,0,0,3.08,81.67
33678,-0.0049,-0.0415,1.0516,0.09,-0.00,0.07,26.68,24.9375,0,0,0,3.08,81.11
33716,-0.0063,-0.0415,1.0546,0.02,0.28,-0.07,26.75,25.0000,0,0,0,3.08,81.67
33755,-0.0034,-0.0420,1.0536,-0.12,-0.14,0.07,26.69,25.0000,0,0,0,3.08,80.56
33793,-0.0049,-0.0400,1.0555,-0.05,-0.07,-0.14,26.75,25.0000,0,0,0,3.08,80.56
33831,-0.0049,-0.0376,1.0551,0.09,0.07,-0.07,26.71,25.0000,0,0,0,3.08,80.56
33860,-0.0034,-0.0390,1.0541,0.02,-0.07,-0.00,26.68,25.0000,0,0,0,3.09,80.56
33870,-0.0049,-0.0405,1.0546,0.09,-0.00,-0.00,26.77,25.0000,0,0,0,3.08,80.56
