ts_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,imu_temp_c,ambient_temp_c,freefall,logging,samples,battery_v,esp32_temp_c
22049,-0.0878,0.0034,0.9959,0.72,0.31,-0.01,27.56,25.6875,0,0,0,3.15,67.78
22059,-0.0859,0.0015,0.9988,0.72,0.45,0.06,27.63,25.6875,0,0,0,3.15,67.22
22068,-0.0874,0.0034,1.0007,0.79,0.31,-0.01,27.63,25.6875,0,0,0,3.15,67.22
22078,-0.0854,0.0029,0.9983,0.79,0.24,-0.08,27.70,25.6875,0,0,0,3.15,67.78
22088,-0.0854,0.0059,0.9988,0.86,0.38,-0.08,27.70,25.6875,0,0,0,3.15,67.22
22097,-0.0854,0.0044,0.9993,0.86,0.38,-0.08,27.76,25.6875,0,0,0,3.15,67.22
22107,-0.0898,0.0059,0.9978,0.93,0.24,0.06,27.76,25.6875,0,0,0,3.15,67.22
22116,-0.0859,0.0000,0.9983,0.86,0.24,-0.01,27.59,25.6875,0,0,0,3.15,67.22
22126,-0.0874,0.0024,0.9963,0.93,0.45,-0.15,27.59,25.6875,0,0,0,3.15,67.78
22136,-0.0869,-0.0005,0.9968,0.86,0.38,-0.01,27.82,25.6875,0,0,0,3.15,67.78
22145,-0.0903,0.0034,0.9944,0.86,0.38,-0.01,27.82,25.6875,0,0,0,3.15,67.78
22155,-0.0869,0.0015,0.9968,0.93,0.38,-0.01,27.82,25.6875,0,0,0,3.15,67.22
22164,-0.0859,0.0049,0.9973,0.93,0.45,-0.01,27.82,25.6875,0,0,0,3.15,67.78
22174,-0.0869,0.0049,0.9978,0.86,0.38,-0.08,27.61,25.6875,0,0,0,3.15,67.22
22184,-0.0815,0.0063,0.9978,0.93,0.24,0.06,27.61,25.6875,0,0,0,3.15,67.78
22193,-0.0898,0.0049,0.9924,0.93,0.31,-0.08,27.76,25.6875,0,0,0,3.15,67.22
22203,-0.0854,0.0059,0.9944,0.86,0.31,-0.08,27.76,25.6875,0,0,0,3.15,67.78
22213,-0.0878,0.0029,0.9963,0.93,0.38,0.06,27.80,25.6875,0,0,0,3.15,67.22
22222,-0.0869,0.0059,0.9978,0.93,0.38,0.06,27.80,25.6875,0,0,0,3.15,67.22
