timestamp,ax,ay,az,gx,gy,gz
2026-03-12 15:23:13.658,9.9951074824803,-0.388216004257308,-0.895115595937317,-0.0516210620615228,0.00688213824056944,-0.0123728562673993
2026-03-12 15:23:13.962,9.99986163844694,-0.362756880298113,-0.918384721609886,-0.0512453608568548,0.00478991695736605,-0.0123174339050353
2026-03-12 15:23:14.174,10.022229530091,-0.333466409860132,-0.940579793845283,-0.0486604835844719,0.00343431451499152,-0.0126697383586761
2026-03-12 15:23:14.403,10.0609937718342,-0.319537491870732,-0.958911862908101,-0.0500158955513862,0.00305981006785025,-0.0130587823687488
2026-03-12 15:23:14.613,10.0872986010582,-0.331869519220654,-0.964326065749522,-0.0607488384360075,0.00317362772281608,-0.0125094066414098
2026-03-12 15:23:14.891,10.0671128190769,-0.337505622607414,-0.947706978248934,-0.0695843354142101,0.00270273462574324,-0.0109201649198235
2026-03-12 15:23:15.140,10.0111887178797,-0.297645135716692,-0.899285159636258,-0.0492096441648586,0.00106554560365432,-0.0106278612295172
2026-03-12 15:23:15.365,9.99690547845467,-0.270862274579235,-0.823464423971351,-0.000629135403270633,0.000820401200887804,-0.0151003770629717
2026-03-12 15:23:15.593,10.0853160958761,-0.406133858796481,-0.806038114605992,-0.00307439981437313,0.00679124831348204,-0.0223554130630492
2026-03-12 15:23:15.798,10.1648906533382,-0.687169330818559,-1.01376692369615,-0.155110320278682,0.016019103843787,-0.0181882067169698
2026-03-12 15:23:16.007,9.9455074582491,-0.72167927561109,-1.4687840957465,-0.404511903385811,0.0104516789745302,0.0183886961964385
2026-03-12 15:23:16.583,9.29165057211819,-0.145466480600191,-1.85841396198009,-0.532816380875999,-0.0272490948819517,0.095118831042912
2026-03-12 15:23:17.144,8.58118127709683,0.679161518969787,-1.81822744453484,-0.421304648519416,-0.087618173341764,0.185197906547854
2026-03-12 15:23:17.414,8.44782361801798,0.924512645552369,-1.40333411801374,-0.208171787829767,-0.133261491593525,0.227018610313699
2026-03-12 15:23:17.618,9.04796622309749,0.402156882840583,-1.0255609093641,-0.0794923512412589,-0.128128025352801,0.163581752136158
2026-03-12 15:23:17.924,9.87704721778689,-0.230852139311237,-0.943167232910155,-0.0586054984892227,-0.0731181528461508,0.000818423529123747
2026-03-12 15:23:18.207,10.3789134958758,-0.433978359012243,-1.04447131451408,-0.0686993626559685,-0.0106109933882533,-0.171217536222836
2026-03-12 15:23:18.543,10.4294279613533,-0.32727949737746,-1.10843905240311,-0.064623630494002,0.0187815641701482,-0.236960414216289
2026-03-12 15:23:18.777,10.2387360142801,-0.253954455417304,-1.07423458599986,-0.0523112110195752,0.0151349134900887,-0.166310105684592
2026-03-12 15:23:19.136,10.0590040689917,-0.303004210581324,-1.02733379782967,-0.0467593796042905,0.00392128865903359,-0.0486528955002423
2026-03-12 15:23:19.327,10.0000651183206,-0.36242380917471,-1.04105235594906,-0.0487257113929119,0.000611828414402401,0.0145722799053023
2026-03-12 15:23:19.679,10.014268270148,-0.364503028473233,-1.09337653092322,-0.0515765680144705,0.00302678009768977,0.011211971358277
2026-03-12 15:23:20.057,10.0204112482679,-0.344116466932349,-1.12125964476294,-0.0522187516780269,0.00480234584712414,-0.0111345281542729
2026-03-12 15:23:20.374,10.0068707218772,-0.346776850850968,-1.11475850017071,-0.051492470903776,0.00436010751844212,-0.0208718596781758
2026-03-12 15:23:20.646,10.0114711277732,-0.372297957765249,-1.12066331259249,-0.0505264054579344,0.00343432592590683,-0.0196565438127261
2026-03-12 15:23:20.966,10.0485643146514,-0.401460565375523,-1.16300281505853,-0.0496062931716923,0.00322767032534836,-0.0172901771484302
