timestamp,ax,ay,az,gx,gy,gz
2026-03-13 14:25:10.499239,10.163,-0.989,0.022,-0.0528,0.0007,-0.0077
2026-03-13 14:25:11.078144,10.008,-0.972,0.144,-0.0497,0.002,-0.0033
2026-03-13 14:25:11.479987,10.094,-0.982,-0.014,-0.0524,0.0031,-0.0043
2026-03-13 14:25:11.669425,10.029,-0.943,0.132,-0.0482,0.0036,-0.0119
2026-03-13 14:25:12.204270,10.116,-0.965,0.055,-0.0534,0.0028,-0.014
2026-03-13 14:25:12.633208,10.053,-0.927,0.026,-0.0509,0.0019,-0.0116
2026-03-13 14:25:12.935040,10.106,-1.025,0.045,-0.052,0.0065,-0.0112
2026-03-13 14:25:13.065088,10.005,-1.006,-0.108,-0.0525,0.0009,-0.0125
2026-03-13 14:25:13.283413,10.07,-0.977,0.069,-0.0526,-0.0008,-0.0101
2026-03-13 14:25:14.576185,10.01,-0.984,0.026,-0.0497,0.0033,-0.0044
2026-03-13 14:25:14.771932,10.036,-1.056,0.067,-0.0496,-0.0037,-0.012
2026-03-13 14:25:15.200914,9.893,-0.974,0.077,-0.0498,-0.0059,-0.0088
2026-03-13 14:25:15.434590,10.111,-0.977,0.187,-0.0512,0.0001,-0.0145
2026-03-13 14:25:15.657308,9.991,-0.97,0.113,-0.0494,0.0069,-0.0025
2026-03-13 14:25:15.848761,10.063,-0.972,-0.05,-0.0502,-0.0029,-0.0104
2026-03-13 14:25:16.278022,9.981,-1.14,0.28,-0.0497,0.0133,-0.0234
2026-03-13 14:25:16.601103,10.041,-0.898,0.16,-0.0482,-0.0059,-0.002
2026-03-13 14:25:16.817633,10.139,-0.946,-0.261,-0.051,0.006,-0.0502
2026-03-13 14:25:17.036860,10.039,-0.716,-0.091,-0.0506,0.0076,-0.0461
2026-03-13 14:25:17.250854,10.099,-0.766,0.103,-0.0492,0.0196,-0.1187
2026-03-13 14:25:17.579166,10.065,-1.013,0.244,-0.0694,0.176,0.1767
2026-03-13 14:25:17.799749,10.353,-1.513,0.699,0.1935,0.0304,0.1091
2026-03-13 14:25:18.009644,9.23,-1.111,0.445,0.5722,-0.0949,0.0735
2026-03-13 14:25:18.328689,9.859,-0.309,0.043,0.6414,-0.0309,0.1339
2026-03-13 14:25:18.548777,10.319,-0.45,-0.067,0.2433,-0.0861,-0.2537
2026-03-13 14:25:18.794691,10.891,-0.194,-0.007,0.0654,0.0189,-0.126
2026-03-13 14:25:19.295462,10.312,0.12,0.069,-0.124,0.0119,0.0514
2026-03-13 14:25:19.551728,10.467,0.005,-0.187,0.0032,-0.035,-0.1258
