ts_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,imu_temp_c,ambient_temp_c,freefall,logging,samples,battery_v,esp32_temp_c
58827,0.0434,0.0683,1.0336,-0.14,0.14,-0.56,28.34,26.8750,0,0,0,3.21,89.44
58837,0.0405,0.0678,1.0355,0.00,0.21,-0.56,28.36,26.8750,0,0,0,3.21,88.89
58847,0.0395,0.0683,1.0331,-0.07,0.35,-0.63,28.36,26.8750,0,0,0,3.21,88.89
58856,0.0429,0.0654,1.0346,-0.07,0.28,-0.70,28.39,26.8750,0,0,0,3.22,88.89
58866,0.0425,0.0678,1.0341,-0.07,0.21,-0.70,28.39,26.8750,0,0,0,3.21,88.89
58876,0.0444,0.0688,1.0365,0.00,0.35,-0.70,28.39,26.8750,0,0,0,3.21,89.44
58885,0.0420,0.0678,1.0355,0.00,0.35,-0.63,28.39,26.8750,0,0,0,3.21,89.44
58895,0.0439,0.0669,1.0321,0.07,0.49,-0.63,28.34,26.8750,0,0,0,3.21,87.78
58904,0.0439,0.0673,1.0336,-0.07,0.21,-0.63,28.34,26.8750,0,0,0,3.21,89.44
58914,0.0429,0.0669,1.0350,0.00,0.28,-0.63,28.40,26.8750,0,0,0,3.21,89.44
58924,0.0429,0.0649,1.0336,-0.07,0.21,-0.77,28.40,26.8750,0,0,0,3.21,89.44
58933,0.0429,0.0664,1.0350,-0.14,0.28,-0.70,28.38,26.8750,0,0,0,3.21,89.44
58943,0.0439,0.0669,1.0316,-0.07,0.21,-0.77,28.38,26.8750,0,0,0,3.21,89.44
58952,0.0415,0.0669,1.0365,-0.14,0.28,-0.70,28.40,26.8750,0,0,0,3.21,89.44
58962,0.0434,0.0678,1.0321,-0.14,0.35,-0.70,28.40,26.8750,0,0,0,3.21,89.44
58972,0.0434,0.0644,1.0350,0.07,0.28,-0.77,28.41,26.8750,0,0,0,3.21,89.44
58981,0.0410,0.0683,1.0365,0.14,0.28,-0.63,28.41,26.8750,0,0,0,3.21,89.44
58991,0.0400,0.0644,1.0346,0.07,0.35,-0.63,28.38,26.8750,0,0,0,3.21,88.89
59000,0.0415,0.0669,1.0350,-0.07,0.49,-0.70,28.38,26.8750,0,0,0,3.21,88.89
59010,0.0468,0.0683,1.0326,0.00,0.21,-0.70,28.36,26.8750,0,0,0,3.21,88.33
59020,0.0434,0.0673,1.0350,-0.14,0.28,-0.70,28.36,26.8750,0,0,0,3.21,89.44
59029,0.0425,0.0703,1.0341,0.00,0.21,-0.63,28.44,26.8750,0,0,0,3.21,89.44
59039,0.0395,0.0673,1.0321,-0.14,0.21,-0.77,28.44,26.8750,0,0,0,3.21,89.44
59049,0.0405,0.0673,1.0336,0.07,0.28,-0.63,28.38,26.8750,0,0,0,3.21,88.89
59058,0.0390,0.0669,1.0326,0.00,0.28,-0.63,28.38,26.8750,0,0,0,3.21,89.44
59068,0.0444,0.0654,1.0331,0.00,0.21,-0.70,28.37,26.8750,0,0,0,3.21,89.44
59077,0.0449,0.0683,1.0302,0.00,0.35,-0.77,28.37,26.8750,0,0,0,3.21,89.44
59087,0.0464,0.0678,1.0341,-0.14,0.28,-0.77,28.39,26.8750,0,0,0,3.21,88.33
59097,0.0425,0.0673,1.0350,-0.07,0.42,-0.77,28.39,26.8750,0,0,0,3.21,86.67
59106,0.0425,0.0693,1.0341,-0.14,0.35,-0.63,28.36,26.8750,0,0,0,3.21,88.33
59116,0.0434,0.0698,1.0350,-0.07,0.21,-0.63,28.36,26.8750,0,0,0,3.21,86.67
59125,0.0444,0.0644,1.0336,-0.14,0.21,-0.63,28.38,26.8750,0,0,0,3.21,86.11
59135,0.0459,0.0669,1.0346,-0.14,0.21,-0.77,28.38,26.8750,0,0,0,3.21,85.00
59145,0.0449,0.0659,1.0350,-0.14,0.35,-0.70,28.41,26.8750,0,0,0,3.21,85.00
59154,0.0439,0.0639,1.0341,0.00,0.35,-0.70,28.41,26.8750,0,0,0,3.21,84.44
59164,0.0473,0.0673,1.0350,-0.07,0.28,-0.70,28.41,26.8750,0,0,0,3.21,83.89
59173,0.0425,0.0664,1.0326,0.00,0.14,-0.70,28.41,26.8750,0,0,0,3.22,84.44
59183,0.0434,0.0693,1.0346,-0.07,0.21,-0.63,28.38,26.8750,0,0,0,3.22,83.89
59193,0.0425,0.0683,1.0341,-0.07,0.21,-0.70,28.38,26.8750,0,0,0,3.22,83.89
59202,0.0429,0.0693,1.0331,-0.07,0.21,-0.63,28.38,26.8750,0,0,0,3.22,83.89
59212,0.0390,0.0693,1.0375,-0.07,0.21,-0.56,28.38,26.8750,0,0,0,3.22,83.33
59222,0.0415,0.0703,1.0350,-0.07,0.21,-0.70,28.43,26.8750,0,0,0,3.22,83.33
59231,0.0410,0.0669,1.0331,0.00,0.21,-0.63,28.43,26.8750,0,0,0,3.22,82.78
59241,0.0425,0.0683,1.0360,0.00,0.28,-0.63,28.41,26.8750,0,0,0,3.22,82.78
59250,0.0400,0.0683,1.0346,0.00,0.35,-0.77,28.41,26.8750,0,0,0,3.22,82.78
59260,0.0390,0.0664,1.0355,-0.14,0.35,-0.70,28.41,26.8750,0,0,0,3.22,82.78
59270,0.0439,0.0678,1.0341,-0.07,0.28,-0.70,28.41,26.8750,0,0,0,3.22,82.22
59279,0.0434,0.0664,1.0355,-0.07,0.28,-0.56,28.39,26.8750,0,0,0,3.22,82.78
59289,0.0429,0.0673,1.0370,-0.07,0.28,-0.77,28.39,26.8750,0,0,0,3.23,83.33
59298,0.0439,0.0659,1.0341,0.00,0.21,-0.77,28.40,26.8750,0,0,0,3.23,82.78
59308,0.0459,0.0673,1.0331,-0.07,0.21,-0.77,28.40,26.8750,0,0,0,3.22,82.78
59318,0.0434,0.0664,1.0346,-0.07,0.28,-0.70,28.40,26.8750,0,0,0,3.23,82.78
59327,0.0420,0.0678,1.0355,-0.07,0.28,-0.63,28.40,26.8750,0,0,0,3.23,82.22
59337,0.0405,0.0673,1.0341,0.00,0.28,-0.70,28.38,26.8750,0,0,0,3.23,82.22
59346,0.0429,0.0678,1.0350,-0.07,0.35,-0.70,28.38,26.8750,0,0,0,3.23,82.22
59356,0.0478,0.0693,1.0370,0.00,0.28,-0.70,28.45,26.8750,0,0,0,3.23,82.22
59366,0.0425,0.0698,1.0355,-0.14,0.35,-0.77,28.45,26.8750,0,0,0,3.23,82.22
59375,0.0425,0.0673,1.0321,-0.07,0.21,-0.70,28.43,26.8750,0,0,0,3.23,82.22
59385,0.0386,0.0688,1.0346,0.00,0.35,-0.70,28.43,26.8750,0,0,0,3.23,81.67
59395,0.0420,0.0659,1.0350,-0.07,0.21,-0.70,28.43,26.8750,0,0,0,3.23,82.22
59404,0.0425,0.0654,1.0350,-0.14,0.28,-0.70,28.43,26.8750,0,0,0,3.23,81.67
59414,0.0390,0.0673,1.0370,-0.07,0.28,-0.70,28.43,26.8750,0,0,0,3.23,81.67
59423,0.0415,0.0654,1.0346,-0.14,0.28,-0.63,28.41,26.8750,0,0,0,3.23,81.67
59433,0.0420,0.0673,1.0360,-0.07,0.35,-0.70,28.41,26.8750,0,0,0,3.23,81.67
59443,0.0390,0.0693,1.0346,-0.14,0.28,-0.70,28.40,26.8750,0,0,0,3.23,81.67
59452,0.0400,0.0673,1.0341,0.00,0.28,-0.63,28.40,26.8750,0,0,0,3.23,81.67
59462,0.0420,0.0659,1.0360,-0.07,0.28,-0.77,28.42,26.8750,0,0,0,3.23,81.67
59471,0.0410,0.0659,1.0360,-0.14,0.21,-0.77,28.42,26.8750,0,0,0,3.23,81.67
59481,0.0429,0.0693,1.0316,0.00,0.28,-0.63,28.40,26.8750,0,0,0,3.23,81.67
59491,0.0425,0.0673,1.0350,-0.14,0.21,-0.70,28.40,26.8750,0,0,0,3.23,81.67
59500,0.0415,0.0673,1.0326,-0.07,0.28,-0.70,28.38,26.8750,0,0,0,3.23,81.11
59510,0.0434,0.0669,1.0326,-0.07,0.35,-0.77,28.38,26.8750,0,0,0,3.24,81.67
59520,0.0434,0.0683,1.0355,0.00,0.28,-0.70,28.35,26.8750,0,0,0,3.23,81.11
59529,0.0459,0.0664,1.0321,-0.07,0.28,-0.70,28.35,26.8750,0,0,0,3.24,81.67
59539,0.0420,0.0659,1.0346,-0.07,0.28,-0.70,28.36,26.8750,0,0,0,3.24,81.67
59548,0.0429,0.0654,1.0380,-0.14,0.21,-0.70,28.36,26.8750,0,0,0,3.23,81.67
59558,0.0468,0.0664,1.0341,0.00,0.14,-0.70,28.32,26.8750,0,0,0,3.23,81.11
