timestamp,ax,ay,az,gx,gy,gz
2026-03-13 14:45:47.577557,10.125,-0.23,0.01,-0.0514,0.0049,-0.0112
2026-03-13 14:45:47.804000,10.24,-0.28,0.17,-0.0117,-0.0084,-0.0159
2026-03-13 14:45:48.085639,9.934,0.067,0.421,0.112,0.0392,-0.0024
2026-03-13 14:45:48.379123,10.099,-0.218,-0.034,-0.049,0.002,-0.0075
2026-03-13 14:45:48.544333,9.969,-0.263,-0.031,-0.0484,0.0004,-0.0093
2026-03-13 14:45:48.846197,10.041,-0.206,0.089,-0.0482,-0.0032,-0.0105
2026-03-13 14:45:49.096089,10.094,-0.254,0.007,-0.0465,0.0063,-0.0087
2026-03-13 14:45:49.267418,10.058,-0.256,0.045,-0.0481,-0.0028,-0.0117
2026-03-13 14:45:49.485223,10.199,-0.256,0.055,-0.0482,0.0017,-0.0147
2026-03-13 14:45:49.726897,10.029,-0.249,0.103,-0.0522,0.0043,-0.0115
2026-03-13 14:45:49.934463,10.12,-0.254,0.163,-0.0481,-0.0035,-0.0116
2026-03-13 14:45:50.208406,10.096,-0.22,0.072,-0.0481,0.0009,-0.0095
2026-03-13 14:45:50.344939,10.034,-0.187,-0.026,-0.0493,-0.0024,-0.0097
2026-03-13 14:45:50.579250,10.156,-0.206,0.077,-0.0494,-0.0005,-0.0141
2026-03-13 14:45:50.804489,10.001,-0.206,-0.086,-0.0489,0.0068,-0.0025
2026-03-13 14:45:51.001194,10.137,-0.266,0.134,-0.0476,-0.0015,-0.0131
2026-03-13 14:45:51.272058,10.092,-0.187,0.074,-0.0493,-0.0043,-0.0073
2026-03-13 14:45:51.564280,10.053,-0.213,0.069,-0.0481,0.0037,-0.0101
2026-03-13 14:45:51.807703,10.139,-0.256,-0.096,-0.049,-0.0025,-0.0105
2026-03-13 14:45:52.111386,10.204,-0.249,0.055,-0.0486,-0.0003,-0.0111
2026-03-13 14:45:52.399175,9.505,-0.057,-0.041,-0.051,0.0441,0.0155
2026-03-13 14:45:52.620759,10.12,-0.275,0.026,-0.0502,-0.0003,-0.0139
2026-03-13 14:45:52.839501,10.376,-0.254,0.077,-0.0477,0.0029,-0.0095
2026-03-13 14:45:53.034545,10.106,-0.227,0.002,-0.0484,0.0111,-0.0133
2026-03-13 14:45:59.280759,10.139,-0.254,0.0,-0.052,-0.0004,-0.012
2026-03-13 14:46:03.510901,10.046,-0.249,-0.002,-0.0504,-0.0033,-0.0076
2026-03-13 14:46:28.806872,10.044,-0.05,-0.323,-0.0526,-0.0088,-0.0096
2026-03-13 14:46:29.019793,10.039,-0.019,-0.249,-0.0502,0.0687,-0.0048
2026-03-13 14:46:29.317191,10.132,-0.093,-0.201,-0.0489,-0.0336,-0.0119
2026-03-13 14:46:29.562173,10.094,-0.086,-0.326,-0.0488,0.0197,-0.0097
2026-03-13 14:46:53.943091,10.101,-0.055,-0.486,-0.0476,0.0001,-0.0115
2026-03-13 14:46:54.189357,10.051,-0.019,-0.474,-0.047,0.0019,-0.0093
2026-03-13 14:46:54.390372,11.202,-2.188,-0.934,-0.0224,-0.0742,-0.0525
2026-03-13 14:46:54.583489,10.094,-0.036,-0.474,-0.0496,0.0021,-0.0029
2026-03-13 14:46:54.917804,10.132,-0.101,-0.5,-0.0506,0.0003,-0.0097
2026-03-13 14:46:55.148244,10.041,-0.057,-0.311,-0.0502,0.0007,-0.0121
2026-03-13 14:46:55.339807,10.025,-0.036,-0.453,-0.0497,0.0008,-0.0117
2026-03-13 14:46:55.566769,10.108,-0.093,-0.323,-0.05,0.0036,-0.0111
2026-03-13 14:46:55.746132,10.082,-0.007,-0.527,-0.0488,0.0004,-0.0104
2026-03-13 14:46:55.956182,11.064,-0.515,-0.606,-0.0457,-0.0225,0.0136
2026-03-13 14:46:59.250295,10.116,-0.072,-0.414,-0.051,-0.0013,-0.0067
2026-03-13 14:46:59.452650,10.101,0.005,-0.527,-0.0516,0.0012,-0.0097
2026-03-13 14:46:59.778813,10.051,-0.117,-0.426,-0.0494,-0.0019,-0.0083
2026-03-13 14:46:59.977059,10.048,-0.038,-0.491,-0.0489,0.0007,-0.0139
2026-03-13 14:47:00.564293,10.068,-0.048,-0.527,-0.046,0.0033,-0.0119
2026-03-13 14:47:00.946754,9.996,-0.022,-0.493,-0.0482,0.0015,-0.0113
2026-03-13 14:47:01.149808,10.12,-0.045,-0.51,-0.0513,0.0013,-0.008
2026-03-13 14:47:01.332731,10.039,-0.041,-0.469,-0.0488,-0.0023,-0.0109
2026-03-13 14:47:04.472702,10.017,0.024,-0.448,-0.0509,0.0005,-0.0132
2026-03-13 14:47:04.685282,10.106,0.007,-0.352,-0.0476,0.008,-0.0048
2026-03-13 14:47:04.922033,10.08,0.043,-0.381,-0.05,0.0037,-0.0099
2026-03-13 14:47:05.158278,10.111,-0.029,-0.417,-0.0486,-0.0045,-0.0092
2026-03-13 14:47:05.325315,10.048,0.012,-0.347,-0.049,0.0,-0.008
2026-03-13 14:47:05.534722,10.065,-0.048,-0.481,-0.0494,0.0011,-0.0101
2026-03-13 14:47:05.748425,14.25,-1.032,3.115,-0.5436,1.4967,0.4082
2026-03-13 14:47:29.037623,10.051,-0.105,-0.362,-0.0484,-0.002,-0.0127
2026-03-13 14:47:32.222989,10.01,-0.034,-0.548,-0.0494,0.0031,-0.0099
2026-03-13 14:47:32.436460,10.106,-0.093,-0.464,-0.046,-0.004,-0.0107
2026-03-13 14:47:32.639313,10.029,-0.077,-0.476,-0.0486,0.0016,-0.0079
2026-03-13 14:47:32.853851,10.087,-0.108,-0.371,-0.0496,-0.0028,-0.0109
2026-03-13 14:47:33.074435,10.063,-0.084,-0.414,-0.0506,0.0008,-0.0104
2026-03-13 14:47:33.280097,10.127,-0.038,-0.508,-0.0448,0.0009,-0.0084
2026-03-13 17:17:29.702670,-2.298,-7.944,5.538,-0.0502,0.0017,-0.0105
2026-03-13 17:17:29.916884,-2.296,-7.966,5.418,-0.0485,-0.0004,-0.0063
