ts_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,imu_temp_c,ambient_temp_c,freefall,logging,samples,battery_v,esp32_temp_c
337101,-0.0324,-0.0426,-2.9728,-0.50,-3.35,0.34,24.08,23.0625,0,0,0,3.22,88.33
337149,-0.0388,-0.0368,-2.9606,-0.71,-3.56,0.34,24.09,23.0625,0,0,0,3.22,88.33
337188,-0.0500,-0.0304,-2.9860,-0.43,-3.42,0.41,24.11,23.0625,0,0,0,3.22,88.33
337226,-0.0359,-0.0456,-2.9635,-0.64,-3.49,0.27,24.11,23.0625,0,0,0,3.22,88.33
337265,-0.0349,-0.0378,-2.9596,-0.78,-3.77,0.27,24.05,23.0625,0,0,0,3.22,87.22
337303,-0.0598,-0.0192,-3.0001,-0.43,-3.49,0.34,24.09,23.0625,0,0,0,3.22,88.33
337351,-0.0544,-0.0373,-2.9718,-0.08,-2.93,0.27,24.08,23.0625,0,0,0,3.22,88.33
337390,-0.0622,-0.0339,-2.9694,0.13,-2.23,0.27,24.05,23.0625,0,0,0,3.22,88.33
337467,-0.0627,-0.0295,-2.9816,0.83,-0.34,-0.01,24.11,23.0625,0,0,0,3.22,88.33
337515,-0.0656,-0.0256,-2.9777,1.46,0.71,-0.01,24.05,23.0625,0,0,0,3.22,88.33
337553,-0.0539,-0.0373,-2.9626,1.39,1.48,-0.01,24.10,23.0625,0,0,0,3.22,88.33
337592,-0.0568,-0.0280,-3.0001,1.67,1.97,-0.01,24.14,23.0625,0,0,0,3.22,88.89
337678,-0.0427,-0.0378,-2.9704,1.32,2.39,-0.15,24.06,23.0625,0,0,0,3.22,88.33
337716,-0.0559,-0.0412,-2.9831,1.39,2.67,-0.29,24.09,23.0625,0,0,0,3.22,88.33
337784,-0.0500,-0.0466,-2.9640,0.97,3.09,-0.29,24.10,23.0625,0,0,0,3.22,88.33
337793,-0.0500,-0.0480,-2.9552,0.90,3.16,-0.22,24.10,23.0625,0,0,0,3.22,88.33
337832,-0.0544,-0.0363,-2.9918,0.62,3.30,-0.22,24.07,23.0625,0,0,0,3.22,87.22
337870,-0.0505,-0.0407,-2.9821,0.76,3.79,-0.22,24.12,23.0625,0,0,0,3.22,88.33
337899,-0.0437,-0.0387,-2.9791,0.69,3.79,-0.22,24.03,23.0625,0,0,0,3.22,88.33
337938,-0.0256,-0.0470,-2.9489,0.48,3.37,-0.15,24.16,23.0625,0,0,0,3.22,88.33
337986,-0.0173,-0.0553,-2.9391,0.27,2.32,-0.29,24.06,23.0625,0,0,0,3.22,87.22
337995,-0.0202,-0.0485,-2.9533,0.55,2.60,-0.08,24.06,23.0625,0,0,0,3.22,86.67
338014,-0.0481,-0.0251,-3.0016,0.41,2.11,-0.15,24.09,23.0625,0,0,0,3.22,88.33
338082,-0.0188,-0.0461,-2.9723,-0.22,0.85,-0.15,24.11,23.0625,0,0,0,3.22,88.33
338091,-0.0188,-0.0529,-2.9582,-0.15,0.85,-0.15,24.11,23.0625,0,0,0,3.22,87.78
338101,-0.0217,-0.0441,-2.9738,-0.22,0.57,-0.08,24.04,23.0625,0,0,0,3.22,88.33
338111,-0.0198,-0.0480,-2.9596,-0.08,0.57,-0.15,24.04,23.0625,0,0,0,3.22,87.22
338168,-0.0344,-0.0373,-2.9709,-0.50,-0.97,-0.08,24.08,23.0625,0,0,0,3.22,88.33
338178,-0.0305,-0.0456,-2.9601,-0.50,-0.97,-0.01,24.10,23.0625,0,0,0,3.22,87.78
338197,-0.0393,-0.0378,-2.9938,-0.43,-1.11,-0.01,24.06,23.0625,0,0,0,3.22,87.78
338207,-0.0412,-0.0334,-3.0035,-0.50,-1.32,0.13,24.06,23.0625,0,0,0,3.22,87.78
338216,-0.0315,-0.0407,-2.9850,-0.71,-1.74,0.06,24.13,23.0625,0,0,0,3.22,88.33
338255,-0.0315,-0.0368,-2.9816,-0.78,-2.16,0.20,24.06,23.0625,0,0,0,3.22,87.78
338293,-0.0310,-0.0505,-2.9665,-1.13,-2.79,-0.01,24.07,23.0625,0,0,0,3.22,88.33
338303,-0.0324,-0.0456,-2.9635,-1.06,-2.79,0.20,24.07,23.0625,0,0,0,3.22,87.22
338341,-0.0393,-0.0397,-2.9738,-1.20,-3.28,0.20,24.05,23.0625,0,0,0,3.22,88.33
338409,-0.0383,-0.0373,-2.9669,-1.13,-3.56,0.20,24.08,23.0625,0,0,0,3.22,88.33
338447,-0.0422,-0.0348,-2.9870,-1.20,-3.84,0.20,24.16,23.0625,0,0,0,3.22,88.33
338485,-0.0500,-0.0285,-2.9899,-0.92,-3.77,0.13,24.14,23.0625,0,0,0,3.22,87.78
338514,-0.0544,-0.0300,-2.9826,-0.71,-3.56,0.13,24.11,23.0625,0,0,0,3.22,88.33
338524,-0.0544,-0.0256,-2.9840,-0.78,-3.42,0.13,24.11,23.0625,0,0,0,3.22,88.33
338553,-0.0490,-0.0309,-2.9699,-0.50,-3.49,0.13,24.10,23.0625,0,0,0,3.22,87.22
338601,-0.0520,-0.0334,-2.9796,-0.22,-3.28,0.06,24.10,23.0625,0,0,0,3.22,88.33
338610,-0.0495,-0.0329,-2.9723,-0.08,-3.28,0.13,24.10,23.0625,0,0,0,3.22,88.33
338649,-0.0568,-0.0300,-2.9772,0.20,-2.58,0.06,24.12,23.0625,0,0,0,3.22,88.33
338687,-0.0549,-0.0383,-2.9738,0.20,-2.16,-0.01,24.05,23.0625,0,0,0,3.22,88.33
338716,-0.0622,-0.0295,-2.9879,0.27,-1.88,0.06,24.11,23.0625,0,0,0,3.22,88.33
338764,-0.0544,-0.0280,-2.9796,0.62,-1.11,-0.01,24.17,23.0625,0,0,0,3.22,88.33
338841,-0.0666,-0.0329,-2.9894,1.04,-0.27,-0.01,24.14,23.0625,0,0,0,3.22,88.33
338880,-0.0661,-0.0392,-2.9669,1.11,0.57,-0.08,24.12,23.0625,0,0,0,3.22,88.33
338966,-0.0603,-0.0319,-2.9733,1.39,2.67,-0.22,24.08,23.0625,0,0,0,3.22,88.89
339004,-0.0520,-0.0373,-2.9723,1.60,3.16,-0.22,24.12,23.0625,0,0,0,3.22,88.33
339043,-0.0461,-0.0387,-2.9723,1.46,3.30,-0.22,24.11,23.0625,0,0,0,3.22,88.33
339091,-0.0388,-0.0397,-2.9811,1.60,3.09,-0.15,24.08,23.0625,0,0,0,3.22,88.33
339120,-0.0437,-0.0275,-2.9874,1.60,3.02,-0.15,24.12,23.0625,0,0,0,3.22,87.78
339158,-0.0407,-0.0397,-2.9787,1.60,2.95,-0.01,24.12,23.0625,0,0,0,3.22,88.33
339245,-0.0446,-0.0417,-2.9699,1.04,3.23,-0.15,24.10,23.0625,0,0,0,3.22,88.33
339283,-0.0412,-0.0505,-2.9630,0.83,3.23,-0.15,24.09,23.0625,0,0,0,3.22,88.33
339302,-0.0559,-0.0397,-2.9913,0.83,3.30,-0.15,24.09,23.0625,0,0,0,3.22,87.78
339331,-0.0607,-0.0451,-2.9767,0.34,3.44,-0.15,24.07,23.0625,0,0,0,3.22,88.33
339456,-0.0061,-0.0334,-2.9811,-0.29,2.25,-0.01,24.12,23.0625,0,0,0,3.22,87.78
339495,0.0090,-0.0509,-2.9543,-0.43,0.15,0.06,24.13,23.0625,0,0,0,3.22,88.33
339533,0.0159,-0.0509,-2.9460,-0.92,-1.95,0.20,24.08,23.0625,0,0,0,3.21,88.33
339543,0.0120,-0.0426,-2.9533,-0.92,-2.51,0.27,24.13,23.0625,0,0,0,3.22,88.33
339572,-0.0134,-0.0383,-2.9128,-1.06,-3.98,0.27,24.11,23.0625,0,0,0,3.22,88.33
339610,-0.0422,-0.0475,-3.0450,-1.20,-4.47,0.41,24.12,23.0625,0,0,0,3.22,88.33
339639,-0.0588,-0.0334,-3.0763,-1.34,-4.75,0.34,24.07,23.0625,0,0,0,3.22,87.78
339649,-0.0564,-0.0265,-3.0748,-1.20,-4.68,0.34,24.07,23.0625,0,0,0,3.22,88.33
339687,-0.0246,-0.0358,-2.9216,-0.99,-4.82,0.34,24.07,23.0625,0,0,0,3.22,87.78
339745,-0.0461,-0.0368,-2.9694,-0.85,-5.94,0.41,24.11,23.0625,0,0,0,3.22,87.78
339783,-0.0725,-0.0378,-3.0319,-0.64,-5.10,0.34,24.12,23.0625,0,0,0,3.22,88.33
339841,-0.0417,-0.0378,-2.9499,-0.22,-3.98,0.20,24.06,23.0625,0,0,0,3.22,88.33
339966,-0.0856,-0.0300,-2.9996,0.27,-3.00,0.20,24.04,23.0625,0,0,0,3.22,88.33
340043,-0.0500,-0.0407,-2.9904,0.13,-1.74,0.13,24.13,23.0625,0,0,0,3.22,87.22
340091,-0.0773,-0.0295,-2.9879,0.06,-0.76,0.13,24.10,23.0625,0,0,0,3.22,88.33
340129,-0.0793,-0.0505,-2.9582,-0.01,0.78,-0.01,24.10,23.0625,0,0,0,3.22,88.33
340168,-0.0803,-0.0285,-2.9826,0.13,2.39,-0.01,24.12,23.0625,0,0,0,3.22,87.78
340206,-0.0427,-0.0470,-2.9923,0.06,3.02,-0.08,24.16,23.0625,0,0,0,3.22,88.33
340254,-0.0505,-0.0236,-2.9762,0.06,3.02,-0.15,24.13,23.0625,0,0,0,3.22,88.33
340293,-0.0700,-0.0348,-2.9699,0.48,3.93,-0.15,24.15,23.0625,0,0,0,3.22,88.33
341350,-0.0812,-0.0295,-2.9572,-0.36,-1.81,0.20,24.09,23.1250,0,0,0,3.22,88.33
341388,-0.0871,-0.0187,-2.9904,-0.01,-0.34,-0.01,24.10,23.1250,0,0,0,3.22,88.33
341427,-0.0891,-0.0329,-2.9977,0.41,1.27,-0.01,24.09,23.1250,0,0,0,3.22,88.33
341465,-0.0661,-0.0300,-2.9757,0.69,2.53,-0.15,24.12,23.1250,0,0,0,3.22,88.33
341513,-0.0778,-0.0436,-2.9323,0.76,4.28,-0.22,24.10,23.1250,0,0,0,3.22,88.89
341552,-0.0754,-0.0300,-2.9953,1.11,5.82,-0.36,24.12,23.1250,0,0,0,3.22,88.89
341629,0.0056,-0.0300,-2.9479,0.83,5.19,-0.29,24.16,23.1250,0,0,0,3.22,88.33
341677,-0.0329,-0.0314,-2.9582,1.04,3.30,-0.15,24.12,23.1250,0,0,0,3.22,88.33
341686,-0.0451,-0.0261,-2.9557,1.18,3.37,-0.15,24.12,23.1250,0,0,0,3.22,88.33
341725,-0.0700,-0.0422,-2.9933,1.39,3.93,-0.29,24.11,23.1250,0,0,0,3.22,88.33
341773,-0.0261,-0.0251,-2.9601,1.88,4.56,-0.22,24.10,23.1250,0,0,0,3.22,88.33
341811,0.0095,-0.0158,-2.9504,1.95,3.02,-0.15,24.09,23.1250,0,0,0,3.22,88.33
341850,0.0110,-0.0470,-2.9948,2.23,0.71,-0.01,24.14,23.1250,0,0,0,3.22,88.33
341888,0.0051,-0.0544,-2.9372,1.60,-1.39,0.13,24.13,23.1250,0,0,0,3.22,87.78
341936,-0.1013,-0.0749,-2.9513,0.27,-0.90,0.06,24.12,23.1250,0,0,0,3.22,88.33
341975,-0.1335,-0.0353,-3.0431,-0.36,1.97,0.06,24.09,23.1250,0,0,0,3.22,88.33
342052,-0.0159,-0.0573,-2.9679,-2.53,4.70,-0.22,24.09,23.1250,0,0,0,3.22,88.33
342090,-0.0046,-0.0265,-2.9962,-2.46,3.23,-0.08,24.12,23.1250,0,0,0,3.22,87.22
342109,-0.0183,-0.0148,-2.9894,-2.32,2.39,-0.08,24.15,23.1250,0,0,0,3.22,88.33
342186,-0.0251,0.0042,-3.0060,-0.99,1.76,-0.08,24.12,23.1250,0,0,0,3.21,87.78
342196,-0.0007,-0.0143,-2.9787,-0.71,1.48,-0.08,24.12,23.1250,0,0,0,3.22,88.33
342215,0.0105,-0.0002,-2.9874,0.34,0.85,0.06,24.16,23.1250,0,0,0,3.22,88.33
342225,0.0203,-0.0046,-2.9899,0.62,0.29,-0.08,24.12,23.1250,0,0,0,3.22,88.33
342244,0.0305,-0.0090,-2.9699,1.18,-1.04,0.13,24.11,23.1250,0,0,0,3.22,88.33
342292,0.0427,-0.0280,-2.9450,1.95,-5.31,0.27,24.11,23.1250,0,0,0,3.22,88.33
342301,0.0359,-0.0236,-2.9811,2.02,-6.08,0.41,24.11,23.1250,0,0,0,3.22,88.33
342321,0.0290,-0.0383,-2.9884,2.30,-7.97,0.48,24.09,23.1250,0,0,0,3.22,88.33
342330,0.0217,-0.0485,-2.9630,1.88,-8.18,0.48,24.09,23.0625,0,0,0,3.22,87.78
342340,0.0042,-0.0412,-2.9777,1.74,-8.95,0.48,24.12,23.0625,0,0,0,3.22,88.33
342349,-0.0002,-0.0480,-2.9626,1.95,-9.30,0.62,24.12,23.0625,0,0,0,3.22,88.33
342359,-0.0500,-0.0373,-2.9709,1.95,-9.37,0.62,24.15,23.0625,0,0,0,3.22,88.33
342369,-0.0798,-0.0378,-2.9860,2.16,-9.16,0.62,24.15,23.0625,0,0,0,3.21,87.78
342388,-0.0944,-0.0324,-2.9791,1.74,-8.39,0.41,24.13,23.0625,0,0,0,3.22,88.33
342398,-0.0954,-0.0309,-2.9626,1.88,-7.83,0.41,24.09,23.0625,0,0,0,3.22,88.33
342407,-0.0993,-0.0456,-2.9499,1.95,-7.20,0.41,24.09,23.0625,0,0,0,3.22,86.67
342417,-0.0978,-0.0519,-2.9562,1.74,-6.50,0.41,24.12,23.0625,0,0,0,3.22,88.33
342446,-0.0783,-0.0461,-3.0050,1.39,-5.31,0.34,24.07,23.0625,0,0,0,3.22,87.78
342503,-0.0119,-0.0627,-2.9679,-0.22,-6.71,0.41,24.07,23.0625,0,0,0,3.22,87.22
342513,-0.0271,-0.0612,-2.9591,-0.36,-6.92,0.48,24.07,23.0625,0,0,0,3.22,88.33
342551,-0.0769,-0.0509,-2.9733,-1.41,-6.50,0.48,24.11,23.0625,0,0,0,3.22,88.33
342590,-0.0793,-0.0392,-3.0162,-2.04,-5.03,0.41,24.12,23.0625,0,0,0,3.22,88.33
342599,-0.0783,-0.0470,-2.9987,-2.04,-4.82,0.34,24.16,23.0625,0,0,0,3.22,87.78
342638,-0.0320,-0.0373,-2.9508,-2.32,-4.26,0.41,24.06,23.0625,0,0,0,3.22,88.33
342686,-0.0593,-0.0314,-2.9811,-2.25,-4.33,0.48,24.14,23.0625,0,0,0,3.22,88.33
342763,-0.0881,-0.0134,-2.9899,-0.29,-1.81,0.13,24.16,23.0625,0,0,0,3.22,87.22
342801,-0.0686,0.0037,-2.9352,0.76,-0.41,0.06,24.16,23.0625,0,0,0,3.22,88.33
342849,-0.0339,-0.0339,-3.0221,1.67,0.15,0.06,24.12,23.0625,0,0,0,3.22,88.33
342888,-0.0290,-0.0060,-2.9699,2.79,-0.55,0.13,24.15,23.0625,0,0,0,3.22,88.33
342917,-0.0739,-0.0680,-2.9816,2.65,-0.41,0.13,24.11,23.0625,0,0,0,3.22,88.33
342955,-0.0695,-0.0080,-2.9557,1.81,0.50,0.06,24.13,23.0625,0,0,0,3.22,88.33
342993,-0.0632,-0.0846,-2.9962,2.37,1.76,-0.15,24.11,23.0625,0,0,0,3.22,88.33
343032,-0.0529,-0.0383,-2.9557,0.97,2.18,-0.08,24.12,23.0625,0,0,0,3.22,88.33
343070,-0.0900,-0.0739,-2.9699,0.55,3.23,-0.22,24.12,23.0625,0,0,0,3.22,88.33
343118,-0.1315,-0.0290,-2.9938,-0.22,6.31,-0.36,24.15,23.0625,0,0,0,3.22,88.33
343157,-0.1208,-0.0836,-2.9782,-1.06,9.81,-0.50,24.16,23.0625,0,0,0,3.22,88.33
343195,-0.1003,-0.0275,-2.9718,-1.83,12.54,-0.71,24.17,23.0625,0,0,0,3.22,88.33
343215,-0.0920,-0.0304,-2.9884,-1.90,13.38,-0.71,24.11,23.0625,0,0,0,3.22,86.67
343224,-0.0808,-0.0583,-2.9713,-2.04,13.73,-0.64,24.11,23.0625,0,0,0,3.22,87.78
343234,-0.0695,-0.0841,-2.9665,-2.46,14.15,-0.78,24.07,23.0625,0,0,0,3.22,88.33
343243,-0.0676,-0.0744,-2.9738,-2.46,14.29,-0.71,24.07,23.0625,0,0,0,3.22,88.33
343291,-0.0417,-0.0192,-2.9738,-1.97,14.50,-0.78,24.13,23.0625,0,0,0,3.22,86.67
343301,-0.0281,-0.0392,-2.9689,-1.97,14.57,-0.71,24.16,23.0625,0,0,0,3.22,88.33
343311,-0.0241,-0.0436,-2.9694,-1.90,14.50,-0.78,24.16,23.0625,0,0,0,3.22,88.33
343320,-0.0173,-0.0383,-2.9767,-1.76,14.22,-0.78,24.10,23.0625,0,0,0,3.22,88.33
343330,-0.0178,-0.0212,-2.9791,-1.76,13.94,-0.71,24.10,23.0625,0,0,0,3.22,87.78
343340,-0.0134,0.0042,-2.9855,-1.76,13.38,-0.71,24.16,23.0625,0,0,0,3.22,88.33
343378,0.0266,0.0057,-2.9640,0.06,11.49,-0.64,24.09,23.0625,0,0,0,3.22,88.33
343416,0.0530,-0.0031,-2.9621,1.46,8.27,-0.57,24.10,23.0625,0,0,0,3.22,87.78
343436,0.0656,-0.0075,-2.9611,2.30,6.24,-0.43,24.13,23.0625,0,0,0,3.22,87.78
343464,0.0647,-0.0065,-2.9528,3.07,3.02,-0.22,24.14,23.0625,0,0,0,3.22,88.33
343522,0.0373,-0.0339,-2.9699,3.98,-2.23,0.06,24.11,23.0625,0,0,0,3.22,87.22
343541,0.0120,-0.0348,-2.9767,4.05,-3.42,0.13,24.18,23.0625,0,0,0,3.22,87.78
343551,0.0115,-0.0334,-2.9660,3.91,-4.26,0.20,24.11,23.0625,0,0,0,3.22,87.78
343561,0.0105,-0.0519,-2.9640,3.77,-4.68,0.20,24.11,23.0625,0,0,0,3.22,88.33
343570,0.0046,-0.0539,-2.9601,3.49,-5.31,0.20,24.11,23.0625,0,0,0,3.22,87.78
343609,0.0012,-0.0573,-2.9616,2.51,-6.78,0.34,24.12,23.0625,0,0,0,3.22,88.33
343618,-0.0071,-0.0617,-2.9669,2.09,-7.20,0.34,24.12,23.0625,0,0,0,3.22,88.33
343628,0.0022,-0.0680,-2.9674,1.81,-7.69,0.34,24.09,23.0625,0,0,0,3.21,87.78
343637,0.0085,-0.0612,-2.9748,1.46,-8.11,0.48,24.09,23.0625,0,0,0,3.22,87.78
343657,0.0178,-0.0749,-2.9689,0.62,-9.09,0.41,24.11,23.0625,0,0,0,3.22,86.67
343666,0.0110,-0.0739,-2.9630,0.20,-9.72,0.55,24.13,23.0625,0,0,0,3.22,88.33
343686,0.0159,-0.0724,-2.9660,-0.43,-10.77,0.69,24.17,23.0625,0,0,0,3.22,88.33
343695,0.0115,-0.0719,-2.9660,-0.92,-11.40,0.69,24.17,23.0625,0,0,0,3.22,87.22
343705,0.0100,-0.0597,-2.9684,-1.48,-11.96,0.76,24.13,23.0625,0,0,0,3.22,87.78
343714,0.0042,-0.0641,-2.9611,-1.48,-12.45,0.62,24.13,23.0625,0,0,0,3.22,88.33
343724,-0.0178,-0.0631,-2.9630,-1.83,-12.73,0.69,24.14,23.0625,0,0,0,3.22,86.67
343734,-0.0246,-0.0588,-2.9694,-2.18,-13.08,0.76,24.14,23.0625,0,0,0,3.22,87.78
343743,-0.0334,-0.0519,-2.9743,-2.39,-13.15,0.69,24.13,23.0625,0,0,0,3.22,88.33
343753,-0.0373,-0.0602,-2.9723,-2.67,-13.36,0.83,24.13,23.0625,0,0,0,3.22,88.33
343782,-0.0651,-0.0304,-3.0021,-2.88,-12.87,0.69,24.09,23.0625,0,0,0,3.22,88.33
343811,-0.0432,-0.0324,-2.9674,-2.95,-12.80,0.69,24.11,23.0625,0,0,0,3.22,88.33
343849,-0.0446,-0.0304,-2.9821,-2.74,-12.80,0.76,24.15,23.0625,0,0,0,3.22,87.22
343897,-0.0647,-0.0226,-2.9660,-2.32,-12.66,0.62,24.15,23.0625,0,0,0,3.22,88.33
343935,-0.0915,-0.0134,-2.9913,-1.41,-11.40,0.69,24.18,23.0625,0,0,0,3.22,88.33
343974,-0.1003,-0.0060,-2.9762,-0.29,-9.30,0.55,24.10,23.0625,0,0,0,3.22,88.89
344060,-0.0539,-0.0231,-2.9787,1.81,-6.15,0.34,24.16,23.0625,0,0,0,3.22,88.33
344099,-0.0398,-0.0475,-2.9660,1.95,-6.15,0.27,24.09,23.0625,0,0,0,3.22,88.33
344137,-0.0749,-0.0285,-2.9855,1.46,-5.66,0.34,24.10,23.0625,0,0,0,3.22,88.33
344176,-0.1047,-0.0461,-2.9933,1.74,-3.84,0.20,24.11,23.0625,0,0,0,3.22,88.33
344224,-0.1291,-0.0378,-2.9806,0.90,-0.13,-0.08,24.14,23.0625,0,0,0,3.22,88.33
344301,-0.1237,-0.0431,-2.9826,-0.01,6.17,-0.36,24.14,23.0625,0,0,0,3.22,87.78
344339,-0.1203,-0.0426,-2.9909,-0.29,9.18,-0.50,24.16,23.1250,0,0,0,3.22,88.33
344378,-0.0983,-0.0383,-2.9718,-0.43,11.77,-0.71,24.16,23.1250,0,0,0,3.22,88.89
344426,-0.0798,-0.0339,-2.9743,-0.50,14.08,-0.85,24.14,23.1250,0,0,0,3.22,88.33
344464,-0.0359,-0.0041,-2.9860,0.34,14.99,-0.92,24.12,23.1250,0,0,0,3.22,88.33
344503,0.0012,-0.0368,-2.9587,0.76,13.73,-0.78,24.14,23.1250,0,0,0,3.22,88.33
344541,-0.0051,-0.0070,-2.9752,1.46,12.12,-0.64,24.16,23.1250,0,0,0,3.22,88.33
344647,0.0022,-0.0505,-2.9635,2.23,9.81,-0.64,24.12,23.1250,0,0,0,3.22,86.67
344656,0.0012,-0.0490,-2.9694,2.23,9.25,-0.64,24.15,23.1250,0,0,0,3.22,87.78
344666,0.0032,-0.0392,-2.9791,2.09,8.90,-0.43,24.15,23.1250,0,0,0,3.22,88.33
344676,0.0027,-0.0368,-2.9718,2.02,8.34,-0.57,24.16,23.1250,0,0,0,3.22,88.33
344685,0.0003,-0.0368,-2.9669,1.81,7.71,-0.43,24.16,23.1250,0,0,0,3.22,88.33
344695,0.0042,-0.0431,-2.9674,2.02,7.22,-0.50,24.14,23.1250,0,0,0,3.22,88.33
344704,-0.0032,-0.0431,-2.9713,1.95,6.94,-0.43,24.14,23.1250,0,0,0,3.22,88.33
344714,-0.0056,-0.0514,-2.9709,1.88,6.38,-0.36,24.16,23.1250,0,0,0,3.22,88.33
344724,-0.0124,-0.0466,-2.9762,1.46,6.03,-0.43,24.16,23.1250,0,0,0,3.22,88.33
344743,-0.0217,-0.0568,-2.9645,1.11,5.26,-0.36,24.16,23.1250,0,0,0,3.22,88.33
344752,-0.0295,-0.0519,-2.9621,0.90,5.19,-0.29,24.14,23.1250,0,0,0,3.22,88.33
344772,-0.0456,-0.0358,-2.9757,0.69,4.91,-0.29,24.15,23.1250,0,0,0,3.22,88.33
344791,-0.0373,-0.0553,-2.9684,0.34,4.84,-0.29,24.10,23.1250,0,0,0,3.22,88.33
344801,-0.0276,-0.0612,-2.9626,0.20,4.70,-0.29,24.10,23.1250,0,0,0,3.22,88.33
344829,-0.0095,-0.0534,-2.9660,-0.50,3.86,-0.15,24.13,23.1250,0,0,0,3.22,87.78
344858,0.0095,-0.0519,-2.9635,-1.06,2.46,-0.22,24.14,23.1250,0,0,0,3.22,86.67
344868,0.0149,-0.0490,-2.9630,-1.13,1.83,-0.08,24.14,23.1250,0,0,0,3.22,87.78
344897,0.0281,-0.0383,-2.9621,-1.48,0.01,0.06,24.15,23.1250,0,0,0,3.22,88.33
344945,0.0315,-0.0344,-2.9713,-1.69,-3.49,0.27,24.12,23.1250,0,0,0,3.22,88.33
344954,0.0207,-0.0270,-2.9738,-1.48,-4.26,0.27,24.14,23.1250,0,0,0,3.22,88.33
344964,0.0242,-0.0285,-2.9674,-1.55,-5.10,0.20,24.14,23.1250,0,0,0,3.22,88.33
