timestamp,ax,ay,az,gx,gy,gz
2026-03-14 19:31:29.317542,10.159,-0.615,0.419,-0.0368,0.0024,-0.0557
2026-03-14 19:31:29.449354,10.127,-0.606,0.136,-0.1591,0.0312,0.0469
2026-03-14 19:31:29.750649,10.111,-0.644,0.115,-0.044,-0.0248,0.0382
2026-03-14 19:31:30.034180,9.979,-0.409,-0.065,-0.0377,0.0173,-0.0486
2026-03-14 19:31:30.189489,10.041,-0.711,0.455,-0.0779,0.1132,-0.0711
2026-03-14 19:31:30.451732,10.271,-0.69,0.505,-0.0637,-0.0033,-0.0572
2026-03-14 19:31:30.625261,10.101,-0.651,0.196,-0.0544,0.0059,-0.0637
2026-03-14 19:31:30.787171,10.046,-0.455,0.352,-0.0477,0.0191,-0.0011
2026-03-14 19:31:30.974122,10.171,-0.455,0.35,-0.0368,-0.0432,-0.0031
2026-03-14 19:31:31.108114,10.041,-0.484,0.117,-0.0557,0.0763,0.0813
2026-03-14 19:31:31.287651,9.996,-0.824,-0.048,-0.0278,0.079,-0.1066
2026-03-14 19:31:31.509661,10.029,-0.376,0.127,-0.0053,0.0638,-0.1323
2026-03-14 19:31:31.642328,10.139,-0.256,0.227,-0.0262,0.0226,-0.033
2026-03-14 19:31:31.822734,10.18,-0.354,0.338,-0.0646,0.0153,0.0328
2026-03-14 19:31:32.026496,10.154,-0.476,0.52,-0.0879,0.083,-0.0458
2026-03-14 19:31:32.192572,7.733,-0.745,0.05,-0.067,0.1876,-0.0612
2026-03-14 19:31:32.419241,0.393,-0.103,0.079,-0.0472,-0.4494,0.3435
2026-03-14 19:31:32.594564,0.79,-0.007,0.46,-0.055,-0.4005,0.3046
2026-03-14 19:31:32.890882,19.613,0.079,-19.613,-0.2221,-0.205,3.1211
2026-03-14 19:31:33.088864,9.335,9.227,-0.97,0.5063,0.3691,0.4419
2026-03-14 19:31:33.252807,7.709,-5.76,4.25,-0.1009,0.0236,0.0218
2026-03-14 19:31:33.520340,7.065,-5.856,3.891,-0.0621,-0.0045,-0.0177
2026-03-14 19:31:33.703012,7.192,-5.935,3.867,-0.0522,0.0019,-0.014
2026-03-14 19:31:33.911283,7.233,-5.904,3.998,-0.0516,0.0043,-0.0157
2026-03-14 19:31:34.043612,7.223,-5.847,3.96,-0.0524,0.0013,-0.0143
2026-03-14 19:31:34.210079,7.278,-5.938,4.013,-0.0533,0.0008,-0.0153
2026-03-14 19:31:34.385632,7.207,-5.902,3.996,-0.0517,0.0057,-0.0148
2026-03-14 19:31:34.587986,7.238,-5.916,4.027,-0.0537,0.0032,-0.0155
2026-03-14 19:31:34.714569,7.247,-5.911,4.008,-0.0538,0.0017,-0.0116
2026-03-14 19:31:34.849076,7.4,-5.914,3.926,-0.052,0.0004,-0.018
2026-03-14 19:31:34.972421,7.271,-5.887,3.946,-0.0544,0.0039,-0.0189
2026-03-14 19:31:35.166458,7.219,-5.851,4.034,-0.05,0.0057,-0.0171
2026-03-14 19:31:35.322633,7.269,-5.916,3.974,-0.0521,0.004,-0.0156
2026-03-14 19:31:35.505901,7.262,-5.89,4.008,-0.0526,0.0036,-0.0147
2026-03-14 19:31:35.703569,7.278,-5.887,4.037,-0.0529,0.0044,-0.0147
2026-03-14 19:31:35.901618,7.377,-5.916,3.934,-0.0533,0.0001,-0.0123
2026-03-14 19:31:36.069856,7.269,-5.861,3.97,-0.0513,0.0037,-0.0145
2026-03-14 19:31:36.215851,7.276,-5.887,3.857,-0.0538,0.0033,-0.0161
2026-03-14 19:31:37.303209,7.269,-5.854,3.948,-0.051,0.0045,-0.0167
2026-03-14 19:31:37.467239,7.247,-5.88,4.01,-0.0558,0.0017,-0.0128
2026-03-14 19:31:37.587716,7.226,-5.918,4.015,-0.056,0.0024,-0.0165
2026-03-14 19:31:37.833269,7.25,-5.866,3.958,-0.052,0.0035,-0.0121
2026-03-14 19:31:38.091743,7.319,-5.883,4.01,-0.0548,0.0049,-0.018
2026-03-14 19:31:38.281436,7.228,-5.878,3.95,-0.0512,0.0036,-0.0133
2026-03-14 19:31:38.535464,7.307,-5.918,4.008,-0.0508,-0.0019,-0.0136
2026-03-14 19:31:38.749644,7.24,-5.851,4.022,-0.0524,0.0039,-0.0169
2026-03-14 19:31:38.875083,7.235,-5.878,4.02,-0.0522,-0.0001,-0.0148
2026-03-14 19:31:39.057406,7.274,-5.878,3.931,-0.0616,-0.0036,-0.0136
2026-03-14 19:31:39.184965,7.242,-5.904,3.867,-0.0477,0.006,-0.0148
2026-03-14 19:31:39.408972,7.343,-5.856,3.986,-0.0516,0.0076,-0.0195
2026-03-14 19:31:39.596149,7.252,-5.849,3.931,-0.0505,0.0019,-0.0149
2026-03-14 19:31:39.722621,7.319,-5.875,3.929,-0.0552,0.0043,-0.0176
2026-03-14 19:31:39.911006,7.221,-5.871,3.905,-0.0522,0.0032,-0.0187
2026-03-14 19:31:40.116507,7.274,-5.902,4.053,-0.0522,0.0033,-0.0196
2026-03-14 19:31:40.235921,7.276,-5.93,3.888,-0.0528,-0.0029,-0.0131
2026-03-14 19:31:40.355040,7.295,-5.918,3.862,-0.0608,0.0004,-0.0144
2026-03-14 19:31:40.708346,7.3,-5.909,3.874,-0.0557,0.0004,-0.0101
2026-03-14 19:31:40.875150,7.333,-5.918,3.926,-0.0534,0.0064,-0.0179
2026-03-14 19:31:41.111695,7.274,-5.887,3.869,-0.0528,0.0011,-0.0161
2026-03-14 19:31:41.317145,7.271,-5.914,3.936,-0.0472,0.0103,-0.0208
2026-03-14 19:31:41.467734,7.235,-5.909,3.874,-0.0548,0.0085,-0.0117
2026-03-14 19:31:41.807843,7.144,-5.868,3.869,-0.0518,0.0076,-0.0147
